"year","month","age","tw_g","species","temporada","temporada_inicio"
"2016","2","NA","7140","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","12640","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","10050","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","9810","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","13800","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","4","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","8000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","9000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","17000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","17000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","15000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","9000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","4000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","9000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","10000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","4000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","4000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","13000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","17000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","11000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","11000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","7500","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","4","8500","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","11000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","10000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","15000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","13500","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","14000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","14000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","3","11000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","5","17000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","17000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","17000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","7000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","14000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","4000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","2","NA","8000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","10","NA","11650","Oncorhynchus tshawytscha","2016-2017","2016"
"2016","10","NA","13200","Oncorhynchus tshawytscha","2016-2017","2016"
"2016","10","NA","8912","Oncorhynchus tshawytscha","2016-2017","2016"
"2016","10","NA","10580","Oncorhynchus tshawytscha","2016-2017","2016"
"2016","10","NA","13200","Oncorhynchus tshawytscha","2016-2017","2016"
"2016","10","NA","9635","Oncorhynchus tshawytscha","2016-2017","2016"
"2016","10","NA","9000","Oncorhynchus tshawytscha","2016-2017","2016"
"2016","10","NA","13450","Oncorhynchus tshawytscha","2016-2017","2016"
"2016","10","NA","14890","Oncorhynchus tshawytscha","2016-2017","2016"
"2016","10","NA","15540","Oncorhynchus tshawytscha","2016-2017","2016"
"2016","10","NA","8930","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10220","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13220","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9850","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10510","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13800","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","4580","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","2","5300","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10180","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10810","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7250","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","15020","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7105","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8725","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10370","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10400","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9500","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8100","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7840","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8500","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","4500","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8250","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9450","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","15620","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10480","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10720","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8650","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","8020","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10660","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11650","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8610","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11580","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11850","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9015","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9250","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8450","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10250","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10370","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","4","9530","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7900","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","11820","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12220","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9030","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10880","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10430","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7140","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","12030","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9760","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8530","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11660","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13420","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9650","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13540","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","6660","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9880","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11810","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8900","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9980","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8100","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8480","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13860","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12850","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11010","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10270","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","14720","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11480","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10220","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","8190","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7480","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8550","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","7480","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7760","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12820","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","9760","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8400","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8970","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","15650","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","5070","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","5920","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12970","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11900","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11510","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13580","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10670","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13160","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","12280","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","18770","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12000","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11200","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9000","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9380","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8115","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9700","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","4195","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13500","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","4","12500","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12150","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8420","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","16870","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10270","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7440","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","4810","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","14390","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13450","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11990","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12800","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","14840","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","9830","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","6600","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10880","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8960","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13670","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8300","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9530","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7000","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10000","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","NA","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12480","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9660","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","5470","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10000","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8000","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7160","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12130","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","5900","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12000","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","16640","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","14280","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9100","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7930","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","4","11660","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","4180","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","15320","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11660","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11010","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","12740","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","10620","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11950","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9480","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9180","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11380","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","1438","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","5650","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8970","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","1357","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8620","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10450","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11560","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","11450","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","6350","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","4","9000","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","16250","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","9600","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","5230","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","11770","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13750","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","3350","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8380","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10130","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","7420","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13510","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10340","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10860","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8800","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10480","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","8450","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","15500","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","9250","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","3","7390","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","12480","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10830","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","13780","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","15780","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","15680","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","10380","Oncorhynchus tshawytscha","2016-2017","2016"
"2017","1","NA","16430","Oncorhynchus tshawytscha","2016-2017","2016"
